Year,Actor2Geo_CountryCode,GoldsteinScale,NuMentions,AvgTone,QuadClass,Goldstein_Neg_5,Goldstein_Neg_6,Goldstein_Neg_7,Goldstein_Neg_8,Goldstein_Neg_9,Goldstein_Pos_5,Goldstein_Pos_6,Goldstein_Pos_7,Goldstein_Pos_8,Goldstein_Pos_9,Quad_4_Goldstein_Neg_5,Quad_4_Goldstein_Neg_6,Quad_4_Goldstein_Neg_7,Quad_4_Goldstein_Neg_8,Quad_4_Goldstein_Neg_9,Event_Code_19_20,Extreme_Pos_Tone_Events,Extreme_Neg_Tone_Events
2005,NE,4.858139535,5.790697674,7.227095685,1.139534884,0,0,0,0,0,15,14,9,0,0,0,0,0,0,0,0,12,0
2005,NG,1.305696814,4.39748954,5.267357324,1.594464113,204,197,154,139,118,502,425,121,5,2,161,159,153,139,118,100,78,0
2005,NH,2.29343832,4.824146982,6.322624526,1.393700787,11,11,9,8,7,80,62,21,1,0,9,9,9,8,7,6,37,0
2005,NI,0.919490037,3.899806965,6.145249442,1.64131395,5892,5783,4837,4319,3912,11725,9784,3379,388,166,4866,4858,4706,4319,3912,3363,6131,0
2005,NL,0.124971895,4.063928652,4.755956547,1.976392116,1223,1206,1057,999,908,1825,1546,540,116,41,1091,1087,1052,999,908,786,309,0
2005,NO,1.654560021,4.256376018,5.861394967,1.516223795,478,454,330,299,279,1317,1187,350,39,17,410,397,330,299,279,245,408,0
2005,NP,-0.881103585,5.600327883,5.209937412,2.166184909,5184,4989,4250,4076,3229,3137,2670,499,189,14,4377,4242,4201,4076,3229,2924,1007,0
2005,NR,2.328292683,4.926829268,6.648053497,1.6,5,5,3,3,3,51,42,25,0,0,3,3,3,3,3,3,12,0
2005,NS,0.528451883,4.09832636,4.840623592,1.857740586,32,31,22,21,18,62,56,28,0,0,29,29,22,21,18,15,12,0
2005,NT,1.174468085,4.531914894,4.588915736,1.531914894,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
2005,NU,0.769457014,4.463046757,5.708401281,1.874811463,161,154,137,108,94,236,211,104,21,2,145,138,135,108,94,85,64,0
2005,NZ,1.471700224,4.56689038,7.328765889,1.597762864,271,267,227,178,152,719,637,225,23,10,227,227,226,178,152,136,788,0
2005,OC,1.08952,4.18,5.261195467,1.6184,102,99,87,78,76,185,153,52,10,7,91,91,86,78,76,71,27,0
2005,OD,1.617821782,3.02970297,5.202822948,1.584158416,6,6,6,4,2,23,14,5,0,0,6,6,6,4,2,2,6,0
2005,OS,0.682538254,3.812781278,4.780826418,1.765076508,126,125,109,88,85,176,149,62,6,2,111,111,109,88,85,75,31,0
2005,PA,1.056952381,4.207619048,5.305775852,1.635238095,99,99,90,80,50,139,127,48,5,1,91,91,90,80,50,40,26,0
2005,PE,-0.022504417,4.282243816,4.461767711,1.973277385,512,512,448,441,369,504,406,134,15,6,447,447,446,441,369,348,139,0
2005,PG,-0.775,1.25,3.21747449,2.75,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2005,PK,-0.080036244,4.497647769,4.917424935,1.934009409,8686,8639,7946,7419,6540,7537,6588,1721,351,95,8055,8050,7897,7419,6540,5564,2131,17
2005,PL,1.276187082,4.350586687,5.322486206,1.529718171,985,968,742,681,640,2394,2032,643,163,80,756,754,729,681,640,548,612,0
2005,PM,1.125114155,4.012785388,4.913593267,1.690410959,84,83,68,65,52,129,117,42,3,0,67,67,67,65,52,45,21,0
2005,PO,1.009735002,4.173352963,5.132164824,1.62826647,564,554,482,460,443,810,716,297,46,17,487,486,478,460,443,398,253,0
2005,PP,0.987630129,4.602571953,5.935253468,1.630740968,133,132,113,102,82,208,163,62,8,1,112,112,111,102,82,76,116,0
2005,PS,2.422619048,4.053571429,5.511551932,1.160714286,4,4,4,4,4,18,15,9,1,0,4,4,4,4,4,2,12,0
2005,PU,1.088388325,3.711928934,5.947819029,1.630076142,105,94,71,66,62,191,151,39,8,5,80,75,70,66,62,53,87,0
2005,QA,1.217082573,4.300669507,5.154462881,1.555690809,368,363,316,306,283,739,633,138,13,9,333,333,315,306,283,244,127,0
2005,RB,0.322406801,3.984401809,4.603756138,1.901887381,1201,1191,996,952,847,1515,1381,306,62,35,1098,1097,990,952,847,773,177,0
2005,RE,1.4,4.888888889,5.271048891,1.407407407,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,3,0
2005,RI,0.51218721,3.559005252,4.784378169,1.850015446,484,478,377,348,318,848,787,186,40,25,412,410,369,348,318,273,93,0
2005,RM,2.001423488,4.341637011,5.432191599,1.380782918,12,12,9,9,8,40,29,17,0,0,9,9,9,9,8,2,0,0
2005,RO,1.731958529,4.269789617,5.383017775,1.499848645,769,749,638,553,330,2354,2146,773,97,52,650,650,635,553,330,247,482,0
2005,RP,-0.808916215,4.164625023,4.714815567,2.130119693,4575,4557,4150,3757,3216,2613,2243,969,230,49,4190,4188,4124,3757,3216,2992,385,2
2005,RQ,0.550126582,4.075949367,5.276742393,1.816455696,63,63,48,42,40,125,113,32,9,0,45,45,44,42,40,37,16,0
2005,RS,0.581331567,4.380700952,4.883070337,1.744199931,11806,11683,10024,9103,8103,15525,13838,5086,861,427,10387,10339,9959,9103,8103,7351,2747,0
2005,RW,0.690357143,4.369368132,5.176669847,1.836950549,1322,1314,1237,1167,1055,2210,1897,714,187,22,1227,1226,1221,1167,1055,993,671,0
2005,SA,0.171363324,4.338424516,5.231954971,1.825606522,2728,2716,2504,2399,2234,2385,2113,459,61,35,2551,2551,2503,2399,2234,1939,897,1
2005,SC,3.413432836,5.164179104,5.715340949,1.223880597,0,0,0,0,0,24,23,2,0,0,0,0,0,0,0,0,6,0
2005,SE,0.922222222,3.216972878,5.609497231,1.62992126,90,90,79,77,72,151,118,39,3,2,79,79,79,77,72,63,66,0
2005,SF,1.121102472,3.467404306,5.979990101,1.601400518,2442,2384,2017,1881,1651,5220,4292,1157,172,54,2037,2027,1985,1881,1651,1461,2538,0
2005,SG,1.460286285,4.041944075,5.473831471,1.598202397,119,115,89,82,70,449,397,149,15,9,91,91,85,82,70,63,129,0
2005,SH,-0.324324324,2.459459459,5.289956055,1.864864865,6,6,6,6,6,3,2,2,0,0,6,6,6,6,6,5,0,0
2005,SI,2.113307393,4.540077821,5.460288057,1.347600519,124,123,74,52,49,602,550,143,18,3,80,80,74,52,49,41,153,0
2005,SL,1.399068685,4.17112922,6.412379073,1.655995343,243,241,208,187,134,819,671,278,67,16,213,212,203,187,134,111,508,0
2005,SM,-2.478,5.52,4.91471736,2.38,17,17,17,17,15,6,3,2,1,0,17,17,17,17,15,15,2,0
2005,SN,1.531307256,4.512287335,5.582302944,1.569579759,331,319,248,203,191,1065,899,409,50,14,251,251,248,203,191,160,391,0
2005,SO,1.171366829,4.28270433,4.75231792,1.708265802,1434,1415,1283,1087,942,2429,2048,717,478,45,1297,1292,1277,1087,942,883,274,0
2005,SP,0.4350581,4.098275233,4.884664126,1.84190506,1830,1808,1472,1392,1242,2441,2196,659,200,103,1539,1539,1463,1392,1242,1029,612,0
2005,ST,0.907667732,5.990415335,5.860130667,1.680511182,24,23,21,21,18,50,41,20,0,0,21,21,21,21,18,17,13,0
2005,SU,1.343869884,4.64810177,6.164471266,1.646934942,3522,3482,3139,2808,2299,6802,6080,2585,621,118,3229,3222,3101,2808,2299,2168,2738,0
2005,SV,2.14,3,3.667319215,1.4,0,0,0,0,0,2,2,2,1,1,0,0,0,0,0,0,0,0
2005,SW,0.795087865,3.585996956,5.530143057,1.760343158,583,570,493,460,328,1112,989,366,32,12,504,496,490,460,328,278,461,0
2005,SY,0.135017451,3.980262366,5.049372931,1.923480563,4944,4872,4276,3904,3715,5692,5205,2162,1471,1222,4326,4315,4267,3904,3715,2791,593,8
2005,SZ,0.88920143,4.093444577,5.437328954,1.723480334,527,522,436,341,272,1202,1010,324,33,16,388,386,373,341,272,230,232,0
2005,TD,0.492194627,4.300050684,4.925865576,1.843892549,189,189,176,175,155,280,245,110,3,0,178,178,176,175,155,139,68,0
2005,TH,-0.238939955,4.868980656,4.510533288,1.932729684,3701,3685,3436,3251,2958,2532,2141,667,90,23,3471,3468,3412,3251,2958,2607,650,2
2005,TI,1.116125668,4.370746969,4.889350318,1.636422891,378,378,335,257,206,1135,977,393,46,18,334,334,331,257,206,173,413,0
2005,TK,-6.516666667,3.333333333,5.184362917,3,5,5,2,2,2,0,0,0,0,0,2,2,2,2,2,2,0,0
2005,TL,2.288,4.44,6.358488874,1.36,1,1,0,0,0,6,6,2,0,0,0,0,0,0,0,0,6,0
2005,TN,0.75942029,4.848861284,5.595695022,1.724637681,52,48,26,22,17,61,37,17,4,1,25,25,25,22,17,13,29,0
2005,TO,0.694864824,5.061471077,5.59207336,1.734179127,733,699,555,383,328,832,721,147,12,5,563,547,537,383,328,277,245,0
2005,TP,2.552568493,3.70890411,6.436157501,1.376712329,16,16,12,10,8,115,95,65,13,0,12,12,11,10,8,7,51,0
2005,TS,0.906351264,4.223914452,5.62904562,1.624108879,181,181,119,113,71,325,295,54,4,4,126,126,119,113,71,65,153,0
2005,TT,1.472795625,4.253588517,6.253587967,1.655502392,143,143,102,76,75,266,241,120,52,13,114,114,98,76,75,73,51,0
2005,TU,0.596822909,4.121432303,4.99850922,1.76221684,4902,4888,4332,4117,3716,6365,5729,1409,265,64,4354,4353,4290,4117,3716,3243,1264,4
2005,TV,2.646616541,4.932330827,5.936320397,1.112781955,1,1,1,1,1,13,12,3,0,0,1,1,1,1,1,1,17,0
2005,TW,1.537633079,4.854179545,6.100748265,1.502369668,741,720,433,304,267,1836,1467,346,46,23,436,434,408,304,267,238,870,0
2005,TX,1.932100785,4.088350785,6.115311909,1.458115183,146,142,116,107,98,579,458,126,13,2,122,120,116,107,98,78,373,1
2005,TZ,1.071785681,4.47457787,5.758769864,1.649844354,748,737,639,559,489,1509,1306,360,55,29,638,638,630,559,489,423,662,0
2005,UG,0.528003655,4.223541952,5.334387378,1.791837978,4807,4601,4022,3686,2991,5898,5133,1827,408,121,4200,4045,3955,3686,2991,2826,2109,0
2005,UK,0.418849278,4.143433477,5.292746212,1.824401719,9109,8956,7597,7031,6234,11928,10535,2944,608,263,7788,7726,7463,7031,6234,5285,3023,2
2005,UP,1.41306595,4.61832403,5.325753886,1.581145338,1534,1454,1121,1021,922,4599,3898,1400,309,164,1224,1157,1117,1021,922,829,1059,0
2005,UV,1.948928571,4.29375,5.496965235,1.460714286,61,60,50,48,48,202,191,98,3,2,52,52,50,48,48,41,32,0
2005,UY,2.384718243,3.787965616,6.149603587,1.407831901,46,46,36,32,32,222,208,97,19,4,36,36,35,32,32,23,100,0
2005,UZ,0.058934708,4.458075601,4.744305594,1.962268041,1841,1825,1481,1312,1104,2100,1868,662,113,76,1546,1532,1430,1312,1104,1040,554,0
2005,VC,2.515909091,4.154545455,6.883811412,1.309090909,11,11,5,1,1,44,44,19,0,0,6,6,5,1,1,1,23,0
2005,VE,0.735955285,3.905081301,5.355667979,1.766666667,711,697,583,525,402,1326,1136,468,50,32,586,582,576,525,402,286,250,0
2005,VI,1.497826087,3.239130435,4.649891633,1.456521739,2,2,2,2,2,5,0,0,0,0,2,2,2,2,2,2,2,0
2005,VM,1.57218427,4.180154143,6.329890756,1.536258539,666,656,518,489,428,1847,1562,535,62,34,559,558,517,489,428,400,1463,0
2005,VQ,0.057142857,5.928571429,6.372436355,1.821428571,3,3,3,3,0,2,2,1,0,0,3,3,3,3,0,0,0,0
2005,VT,1.548566749,4.424242424,5.7983521,1.330876331,50,50,34,30,19,110,90,12,1,1,38,38,34,30,19,18,57,0
2005,WA,1.20448244,3.710566852,5.830230435,1.598736907,588,585,496,469,381,1844,1454,455,39,18,498,498,492,469,381,354,1059,0
2005,WE,-0.663764885,4.350032264,4.165799076,2.188185605,3728,3706,3396,3276,3110,2595,2268,902,698,600,3425,3423,3383,3276,3110,2777,145,1
2005,WI,1.212175325,3.63961039,5.165762387,1.711038961,48,47,31,30,22,112,94,39,14,6,33,33,31,30,22,20,13,0
2005,WS,1.584140969,3.889867841,5.965541689,1.387665198,9,9,9,9,9,27,22,3,0,0,9,9,9,9,9,1,25,0
2005,WZ,1.092265696,4.519563239,5.474924153,1.636032757,56,55,48,44,38,156,126,35,4,1,47,47,47,44,38,28,36,0
2005,YI,0.194223827,3.893501805,4.341592064,2.166064982,31,31,26,26,19,53,53,4,0,0,26,26,26,26,19,18,5,0
2005,YM,0.637791359,4.314667425,5.29340194,1.786668562,807,807,733,700,601,1196,1122,186,12,6,736,736,722,700,601,561,413,0
2005,ZA,1.076378522,3.935107151,6.052210605,1.629966289,570,564,414,386,338,2154,1761,574,45,17,419,419,408,386,338,284,1176,0
2005,ZI,0.607110685,4.344524147,5.543145503,1.771165235,1614,1568,1253,1087,944,2846,2128,605,74,44,1305,1294,1243,1087,944,739,711,0
2006,AA,0.856985294,5.5,4.467395172,1.731617647,2,2,2,2,2,33,25,4,1,0,2,2,2,2,2,2,3,0
2006,AC,2.572180451,6.981203008,5.767634971,1.492481203,7,7,7,7,7,76,69,46,1,0,7,7,7,7,7,7,7,0
2006,AE,1.65954245,4.516319268,5.720335382,1.503711235,533,518,462,436,369,1767,1433,546,53,26,471,470,459,436,369,312,521,0
2006,AF,-1.989884413,5.6099621,4.028568954,2.368764041,36302,36230,34976,33259,30617,13772,11271,4441,2544,561,35007,34987,34863,33259,30617,27298,1494,0
2006,AG,0.729421404,4.473969495,5.098009745,1.807134754,981,979,899,873,734,1325,1205,525,42,12,925,925,899,873,734,618,387,0
2006,AJ,1.177853813,4.439690179,5.162218934,1.574372086,905,898,603,520,428,1988,1754,527,64,22,638,637,594,520,428,383,508,0
2006,AL,0.78649964,4.157173756,5.466415512,1.745493872,1052,1039,669,617,533,1538,1355,497,73,14,908,907,664,617,533,450,485,0
2006,AM,1.143625645,3.947047058,4.963628235,1.574797347,687,681,603,555,535,1552,1381,511,69,21,634,631,603,555,535,495,221,0
2006,AN,1.048780488,4.512195122,5.127241936,1.536585366,5,5,3,3,3,4,2,0,0,0,5,5,3,3,3,3,2,0
2006,AO,2.534325485,3.659336591,5.924040115,1.260698949,285,284,254,237,226,2377,2015,756,82,13,257,256,254,237,226,200,1101,0
2006,AQ,0.934545455,4.109090909,4.845195533,1.727272727,5,5,4,4,2,13,13,4,0,0,4,4,4,4,2,1,0,0
2006,AR,1.085266458,4.141611013,5.243351431,1.698923266,579,563,463,421,295,1247,1141,464,42,18,458,453,443,421,295,242,169,2
2006,AS,0.819292223,4.862142794,5.451893655,1.748756967,4492,4419,3770,3339,3063,8259,7063,2726,835,204,3846,3831,3717,3339,3063,2756,2227,2
2006,AU,1.378523572,4.788001721,5.295063232,1.526461368,908,864,672,588,467,2478,2255,393,43,21,707,696,649,588,467,383,503,0
2006,AV,0.864705882,5.705882353,5.837818578,1.617647059,5,5,5,5,5,2,2,0,0,0,5,5,5,5,5,4,0,0
2006,AY,0.467105263,4.092105263,5.582248499,1.572368421,16,16,16,16,15,9,6,2,2,2,16,16,16,16,15,15,7,0
2006,BA,1.574552221,5.007210979,5.870969844,1.512212142,269,265,204,156,129,753,656,253,6,3,199,199,198,156,129,119,409,0
2006,BB,2.67539267,4.677137871,5.560016037,1.406631763,14,14,11,11,4,158,154,98,1,0,12,12,11,11,4,3,25,0
2006,BC,1.152354437,4.120808619,5.911492065,1.580196102,382,377,330,306,255,1049,873,296,15,9,338,335,327,306,255,231,557,0
2006,BD,0.603418231,4.64075067,5.617346244,1.695040214,116,115,111,107,91,154,122,25,6,5,108,108,108,107,91,85,71,0
2006,BE,1.318175841,4.957213977,5.382216291,1.585478114,1328,1290,1044,943,829,3307,2960,732,199,50,1116,1094,1041,943,829,657,598,0
2006,BF,0.974829932,4.389848247,5.014843404,1.544740973,90,87,81,80,73,232,153,35,3,1,82,81,81,80,73,65,35,0
2006,BG,-0.688172979,5.427123849,5.126060336,2.059774821,3919,3875,3213,2842,2562,2173,1925,532,121,40,3167,3165,3085,2842,2562,2136,985,3
2006,BH,3.162437811,4.179104478,6.002177026,1.345771144,17,17,14,11,10,118,113,89,1,0,14,14,14,11,10,8,22,0
2006,BK,-0.469204838,4.24608368,4.522766903,2.163791394,546,544,459,435,358,662,595,225,43,15,480,480,456,435,358,302,62,0
2006,BL,1.545478763,4.655320408,6.734490559,1.587390854,407,392,299,259,231,1231,1025,304,50,14,308,298,293,259,231,181,642,0
2006,BM,0.869407232,5.116627266,5.5113867,1.724017161,891,874,749,646,583,1709,1548,290,85,17,762,760,745,646,583,500,252,0
2006,BN,1.681372549,3.949346405,6.254739204,1.465686275,101,101,76,61,57,328,264,110,4,1,81,81,75,61,57,47,309,0
2006,BO,0.27420288,4.573360166,5.175784835,1.887931577,1324,1260,630,449,300,2088,1844,554,29,10,709,684,615,449,300,222,488,0
2006,BP,1.021448579,5.264105642,5.070615279,1.765906363,167,160,129,77,70,332,250,149,88,13,107,107,103,77,70,57,109,0
2006,BR,0.910079029,4.93477293,5.098023254,1.722172752,1827,1817,1624,1535,1382,2937,2482,974,138,35,1657,1653,1613,1535,1382,1273,665,0
2006,BT,1.885562758,4.918680024,6.119227964,1.576900412,103,96,64,46,41,361,316,65,9,6,83,79,64,46,41,36,134,0
2006,BU,1.666248462,4.425502255,5.651797224,1.514637146,572,566,439,356,285,2119,1902,820,101,19,491,487,439,356,285,237,475,0
2006,BX,2.703508772,4.275011854,5.875037074,1.274537696,57,57,52,41,38,423,375,148,31,0,55,55,52,41,38,36,132,0
2006,BY,1.388896357,4.994488507,5.450753765,1.722408926,664,656,592,555,475,1591,1440,689,147,14,625,623,586,555,475,376,355,0
2006,CA,0.278872005,4.92091125,5.527834274,1.846549379,5879,5814,5352,5079,4648,5826,4737,1633,282,85,5460,5409,5338,5079,4648,4148,2445,1
2006,CB,1.282782068,4.571165149,6.091311728,1.673619915,495,489,413,394,316,1290,1093,467,90,27,440,437,409,394,316,280,785,0
2006,CD,-0.685100139,4.775731788,4.782210606,2.114298291,2855,2837,2581,2391,2210,1689,1487,670,231,76,2629,2624,2535,2391,2210,2137,256,0
2006,CE,-2.053257453,6.414207684,3.956985681,2.388453206,10784,10752,10244,10052,9528,3956,3581,886,453,156,10449,10429,10226,10052,9528,8723,348,0
2006,CF,0.431683411,4.236461652,5.514045632,1.892673364,543,535,489,452,416,610,528,245,104,22,498,498,484,452,416,368,159,0
2006,CG,-0.705271305,4.423822715,4.912398599,2.148688284,2776,2765,2528,2221,1989,1615,1335,650,346,66,2488,2487,2470,2221,1989,1764,142,0
2006,CH,1.697457868,5.36215288,6.29890289,1.498146421,8347,8147,6279,5249,4757,30189,26039,6937,559,198,6903,6857,6187,5249,4757,4036,17771,6
2006,CI,1.105052192,4.879888657,5.920510237,1.654001392,604,595,488,462,323,1086,948,353,11,5,479,476,473,462,323,270,446,0
2006,CJ,1.044537815,5.420168067,5.761912138,1.773109244,3,3,3,2,2,19,18,7,0,0,2,2,2,2,2,0,8,0
2006,CM,1.843090343,4.024922118,6.379302803,1.52411215,299,289,231,203,180,1522,1326,618,118,97,241,235,225,203,180,157,787,0
2006,CN,1.724040921,4.826086957,5.315312208,1.657289003,42,42,30,10,9,169,140,77,30,8,30,30,30,10,9,6,31,0
2006,CO,-0.115424053,4.383559263,5.339325204,2.031021898,1783,1771,1648,1596,1352,1788,1577,560,150,42,1688,1679,1644,1596,1352,1202,349,4
2006,CQ,0.477137485,4.678022343,5.273520439,1.759208052,586,571,436,396,325,908,711,176,29,13,457,452,432,396,325,292,220,0
2006,CS,1.60549369,4.800296956,5.839981373,1.524870082,46,45,30,30,26,185,160,82,7,5,32,32,30,30,26,20,85,0
2006,CT,-0.390117253,4.230820771,4.712015873,2.098492462,635,623,581,534,495,468,428,266,108,25,585,573,572,534,495,447,54,0
2006,CU,1.044370488,4.927551073,5.954575552,1.664174901,1010,991,778,699,591,2529,2244,518,82,35,828,821,777,699,591,506,932,0
2006,CV,2.772156863,4.350980392,6.665408953,1.301960784,16,16,14,9,9,102,81,41,19,1,15,15,14,9,9,9,61,0
2006,CW,2.815962441,5.680751174,7.152434561,1.305164319,4,4,4,4,4,43,40,2,0,0,4,4,4,4,4,4,10,0
2006,CY,1.60170217,4.196097949,5.092464444,1.541011348,488,481,336,315,262,1671,1524,298,71,21,434,431,336,315,262,221,162,0
2006,DA,-0.60198891,4.715525554,4.52056853,2.059305689,3205,3042,1778,1119,863,1838,1650,385,141,61,1485,1477,1457,1119,863,732,267,0
2006,DJ,0.836170213,4.465139116,5.054303762,1.718166939,488,488,470,443,436,641,549,120,16,1,481,481,469,443,436,414,96,0
2006,DO,2.646246246,4.963963964,6.612850073,1.48048048,8,7,7,7,6,98,95,61,0,0,7,7,7,7,6,6,20,0
2006,DR,1.500297619,4.511904762,5.32768201,1.573412698,73,73,63,42,39,132,112,42,6,1,65,65,63,42,39,38,19,0
2006,EC,0.929648698,4.722289522,5.117631278,1.70563295,260,257,194,166,139,504,451,161,19,4,206,206,190,166,139,123,93,0
2006,EG,1.020945792,4.504757392,5.139740781,1.644219105,4866,4815,3999,3736,3050,8342,7587,1369,262,104,4082,4065,3960,3736,3050,2556,1411,1
2006,EI,0.600149201,4.780761804,5.844102581,1.763647534,1159,1115,858,783,689,1408,1196,336,82,33,884,884,856,783,689,596,512,0
2006,EK,2.075783784,4.03027027,5.839400202,1.461621622,29,29,27,25,23,162,131,45,1,0,28,28,27,25,23,21,73,0
2006,EN,1.940691193,4.6106466,5.367567824,1.404960981,137,134,117,97,78,539,486,147,18,9,116,116,114,97,78,73,158,0
2006,ER,1.033207428,4.609537299,5.858723116,1.725055083,576,576,496,432,419,1140,1039,332,120,23,525,525,496,432,419,408,398,3
2006,ES,1.459103641,4.129551821,6.021687547,1.670168067,133,133,106,96,87,260,225,109,13,1,112,112,105,96,87,69,116,0
2006,ET,0.688598881,4.572043882,5.471032437,1.824694449,3726,3683,3119,2831,2645,5283,4540,1763,642,208,3179,3154,3078,2831,2645,2507,1717,0
2006,EZ,1.177321029,4.474925429,5.233810055,1.610272185,607,599,433,361,327,1535,1265,340,69,13,469,468,428,361,327,291,334,0
2006,FG,1.636448598,3.485981308,3.911094787,1.514018692,5,5,5,5,4,18,13,6,0,0,5,5,5,5,4,4,0,0
2006,FI,1.951040885,4.424043511,5.503844856,1.391410353,407,400,307,270,241,1844,1669,382,110,18,347,344,306,270,241,218,378,0
2006,FJ,0.537157301,6.388975306,4.990091297,1.790297492,733,663,550,376,293,1084,814,204,116,27,622,574,549,376,293,255,292,0
2006,FK,1.413333333,5.222222222,5.749528762,1.844444444,4,4,4,4,4,6,4,2,2,2,4,4,4,4,4,4,5,0
2006,FM,0.744412276,4.458309207,5.371102067,1.669368848,287,286,264,257,220,416,395,59,6,5,269,269,263,257,220,197,177,0
2006,FO,2.464,3.44,6.156296252,1.48,2,2,2,2,1,5,4,0,0,0,2,2,2,2,1,1,0,0
2006,FP,2.047752809,4.5,5.952641769,1.41011236,6,6,1,1,1,22,19,4,4,0,1,1,1,1,1,1,2,0
2006,FR,0.950820467,4.711521152,5.341556418,1.675932978,7514,7343,5800,5097,4307,12840,11459,3230,1031,235,5923,5898,5651,5097,4307,3802,2150,0
2006,GA,1.455081475,4.106560892,6.424153094,1.563679245,437,432,361,345,299,1349,1166,298,27,10,376,372,357,345,299,279,1080,0
2006,GB,1.967594937,4.682700422,6.205212234,1.424472574,68,68,62,40,38,210,183,66,17,0,61,61,61,40,38,31,120,0
2006,GG,0.512881023,4.582792527,4.828091856,1.81179941,927,909,744,618,574,1356,1211,457,239,136,801,790,742,618,574,540,199,0
2006,GH,1.425495949,4.15098552,6.731268243,1.51744594,652,645,536,497,438,2096,1674,679,76,17,541,537,535,497,438,373,1879,0
2006,GI,2.263055556,4.733333333,5.194627888,1.461111111,10,10,7,6,6,65,58,33,1,0,9,9,7,6,6,5,10,0
2006,GJ,0.827519819,4.410532276,6.063730868,1.689694224,145,138,128,126,120,252,221,116,4,2,132,130,127,126,120,103,101,0
2006,GK,1.60483871,4,3.974217584,1.419354839,1,1,1,1,1,7,5,2,0,0,1,1,1,1,1,1,0,0
2006,GL,0.983919598,4.567839196,5.665406592,1.587939698,12,12,11,9,7,23,23,4,0,0,11,11,11,9,7,7,6,0
2006,GM,1.250733081,4.632371785,5.263649733,1.593378431,4482,4404,3622,3232,2592,10037,8839,2140,717,139,3778,3754,3556,3232,2592,2291,1677,0
2006,GP,1.430508475,3.593220339,4.651701495,1.389830508,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2,2,0,0
2006,GQ,0.690712743,5.105831533,6.524880749,1.784017279,81,81,76,16,16,67,56,18,7,3,77,77,76,16,16,16,37,0
2006,GR,0.870496844,4.240168312,4.927395136,1.708124292,1192,1167,954,872,753,1840,1652,558,83,15,954,950,912,872,753,624,430,0
2006,GT,0.103078316,4.914893617,5.398636411,1.919420552,351,350,334,327,296,317,289,121,26,16,335,335,334,327,296,287,99,0
2006,GV,0.871286271,4.752273712,5.17337735,1.734950195,261,257,210,198,173,400,348,109,9,5,216,214,207,198,173,157,154,0
2006,GY,-0.340397351,4.835761589,5.193853342,1.952980132,258,256,246,237,220,193,170,88,6,0,244,244,244,237,220,200,64,0
2006,GZ,-2.936452056,5.126123269,3.867039331,2.593297389,7733,7694,7316,7064,6525,2061,1906,823,558,410,7373,7349,7303,7064,6525,6136,110,0
2006,HA,0.3933505,5.397303847,5.7737429,1.885489246,879,868,753,688,542,944,773,294,183,41,751,750,747,688,542,488,186,0
2006,HK,1.068112544,5.267459387,5.778518686,1.673421537,371,368,276,242,216,854,689,177,9,5,275,275,267,242,216,185,360,0
2006,HO,0.986964448,3.939835916,5.287649515,1.754785779,127,127,124,121,96,200,182,102,14,7,122,122,122,121,96,90,77,0
